start_date,AGGREGATED_PROGRAMMABLE_FRANCE_D-1_value,AGGREGATED_NON_PROGRAMMABLE_FRANCE_D-1_value,WIND_D-1_value,WIND_ID_value,WIND_CURRENT_value,SOLAR_D-1_value,SOLAR_ID_value,SOLAR_CURRENT_value
2019-08-03 22:00:00+00:00,44107.0,2577.0,1404.39,,1416.6,0.0,,0.0
2019-08-03 22:30:00+00:00,43376.0,2562.0,,,,,,
2019-08-03 23:00:00+00:00,43583.0,2543.0,1468.43,,1453.2,0.0,,0.0
2019-08-03 23:30:00+00:00,42993.0,2517.0,,,,,,
2019-08-04 00:00:00+00:00,42527.0,2507.0,1533.52,,1491.25,0.0,,0.0
2019-08-04 00:30:00+00:00,41093.0,2505.0,,,,,,
2019-08-04 01:00:00+00:00,40251.0,2501.0,1442.96,,1411.81,0.0,,0.0
2019-08-04 01:30:00+00:00,39491.0,2504.0,,,,,,
2019-08-04 02:00:00+00:00,38953.0,2496.0,1352.04,,1333.38,0.0,,0.0
2019-08-04 02:30:00+00:00,38889.0,2494.0,,,,,,
2019-08-04 03:00:00+00:00,38790.0,2490.0,1261.5,,1256.73,0.0,,0.0
2019-08-04 03:30:00+00:00,38521.0,2480.0,,,,,,
2019-08-04 04:00:00+00:00,38413.0,2478.0,1212.16,,1217.28,0.0,,0.0
2019-08-04 04:30:00+00:00,38423.0,2481.0,,,,,,
2019-08-04 05:00:00+00:00,38537.0,2486.0,1163.61,1103.97,1103.97,122.97,127.2,127.2
2019-08-04 05:30:00+00:00,38484.0,2508.0,,,,,,
2019-08-04 06:00:00+00:00,38883.0,2537.0,1115.05,1030.32,1030.32,926.77,950.75,950.75
2019-08-04 06:30:00+00:00,39007.0,2540.0,,,,,,
2019-08-04 07:00:00+00:00,39249.0,2583.0,882.43,819.48,819.48,2308.55,2356.13,2356.13
2019-08-04 07:30:00+00:00,39246.0,2632.0,,,,,,
2019-08-04 08:00:00+00:00,39159.0,2537.0,649.55,610.92,607.04,3791.97,3848.25,3918.27
2019-08-04 08:30:00+00:00,39119.0,2562.0,,,,,,
2019-08-04 09:00:00+00:00,39230.0,2585.0,417.28,410.52,417.87,4909.91,4968.11,4985.34
2019-08-04 09:30:00+00:00,39282.0,2613.0,,,,,,
2019-08-04 10:00:00+00:00,38841.0,2595.0,471.83,459.81,460.89,5618.14,5661.84,5669.97
2019-08-04 10:30:00+00:00,39019.0,2597.0,,,,,,
2019-08-04 11:00:00+00:00,38675.0,2580.0,527.46,513.68,514.26,5980.93,5940.34,5914.71
2019-08-04 11:30:00+00:00,38248.0,2587.0,,,,,,
2019-08-04 12:00:00+00:00,38361.0,2611.0,583.86,569.49,573.41,6062.37,5976.86,5905.1
2019-08-04 12:30:00+00:00,38214.0,2608.0,,,,,,
2019-08-04 13:00:00+00:00,38136.0,2593.0,708.42,689.36,669.34,5809.98,5706.83,5470.85
2019-08-04 13:30:00+00:00,38085.0,2584.0,,,,,,
2019-08-04 14:00:00+00:00,38649.0,2717.0,832.91,810.8,771.01,5272.31,5131.8,4897.45
2019-08-04 14:30:00+00:00,38934.0,2703.0,,,,,,
2019-08-04 15:00:00+00:00,39914.0,2684.0,957.05,933.72,873.57,4339.06,4256.18,3956.04
2019-08-04 15:30:00+00:00,40764.0,2658.0,,,,,,
2019-08-04 16:00:00+00:00,43003.0,2821.0,1039.5,1029.82,970.79,3090.99,3016.93,2885.88
2019-08-04 16:30:00+00:00,43792.0,2810.0,,,,,,
2019-08-04 17:00:00+00:00,44840.0,2814.0,1121.99,1128.59,1069.29,1642.56,1624.73,1580.57
2019-08-04 17:30:00+00:00,45078.0,2816.0,,,,,,
2019-08-04 18:00:00+00:00,45464.0,2809.0,1205.31,1229.08,1168.76,545.1,533.96,526.04
2019-08-04 18:30:00+00:00,45493.0,2791.0,,,,,,
2019-08-04 19:00:00+00:00,45607.0,2766.0,1328.73,1428.84,1314.81,19.47,18.79,19.08
2019-08-04 19:30:00+00:00,46076.0,2782.0,,,,,,
2019-08-04 20:00:00+00:00,45995.0,2779.0,1452.23,1631.0,1462.32,0.0,0.0,0.0
2019-08-04 20:30:00+00:00,46956.0,2793.0,,,,,,
2019-08-04 21:00:00+00:00,45208.0,2779.0,1575.81,1833.83,1610.31,0.0,0.0,0.0
2019-08-04 21:30:00+00:00,44655.0,2792.0,,,,,,
2019-08-04 22:00:00+00:00,44406.0,2425.0,1760.09,,1668.26,0.0,,0.0
2019-08-04 22:30:00+00:00,43329.0,2412.0,,,,,,
2019-08-04 23:00:00+00:00,42987.0,2255.0,1791.0,,1726.59,0.0,,0.0
2019-08-04 23:30:00+00:00,42730.0,2251.0,,,,,,
2019-08-05 00:00:00+00:00,42142.0,2250.0,1822.23,,1785.87,0.0,,0.0
2019-08-05 00:30:00+00:00,41521.0,2229.0,,,,,,
2019-08-05 01:00:00+00:00,40554.0,2227.0,1752.66,,1736.14,0.0,,0.0
2019-08-05 01:30:00+00:00,40204.0,2224.0,,,,,,
2019-08-05 02:00:00+00:00,40113.0,2244.0,1683.24,,1687.02,0.0,,0.0
2019-08-05 02:30:00+00:00,40446.0,2250.0,,,,,,
2019-08-05 03:00:00+00:00,41147.0,2242.0,1614.22,,1638.37,0.0,,0.0
2019-08-05 03:30:00+00:00,41318.0,2237.0,,,,,,
2019-08-05 04:00:00+00:00,43022.0,2266.0,1519.45,,1513.65,0.0,,0.0
2019-08-05 04:30:00+00:00,43309.0,2266.0,,,,,,
2019-08-05 05:00:00+00:00,44860.0,2390.0,1425.12,1459.26,1459.26,90.79,96.35,96.35
2019-08-05 05:30:00+00:00,45437.0,2409.0,,,,,,
2019-08-05 06:00:00+00:00,46006.0,2449.0,1330.5,1287.97,1287.97,752.0,815.22,815.22
2019-08-05 06:30:00+00:00,46246.0,2477.0,,,,,,
2019-08-05 07:00:00+00:00,46537.0,2579.0,1285.06,1325.47,1325.47,1898.75,2063.64,2063.64
2019-08-05 07:30:00+00:00,46745.0,2750.0,,,,,,
2019-08-05 08:00:00+00:00,46620.0,2805.0,1239.41,1365.85,1405.07,3280.63,3406.23,3401.58
2019-08-05 08:30:00+00:00,46869.0,2840.0,,,,,,
2019-08-05 09:00:00+00:00,46794.0,2869.0,1193.97,1418.94,1428.18,4407.55,4469.98,4445.74
2019-08-05 09:30:00+00:00,46830.0,2904.0,,,,,,
2019-08-05 10:00:00+00:00,46433.0,2860.0,1620.14,1891.08,1874.61,5173.12,5121.4,5088.59
2019-08-05 10:30:00+00:00,46455.0,2894.0,,,,,,
2019-08-05 11:00:00+00:00,46148.0,2779.0,2046.53,2376.84,2333.13,5519.75,5523.01,5445.64
2019-08-05 11:30:00+00:00,45736.0,2796.0,,,,,,
2019-08-05 12:00:00+00:00,45677.0,2822.0,2473.21,2866.61,2802.21,5540.74,5551.5,5414.07
2019-08-05 12:30:00+00:00,45817.0,2830.0,,,,,,
2019-08-05 13:00:00+00:00,45493.0,2830.0,2682.22,2915.69,2900.43,5312.03,5340.63,5062.33
2019-08-05 13:30:00+00:00,45529.0,2688.0,,,,,,
2019-08-05 14:00:00+00:00,45376.0,2691.0,2891.5,2966.94,3002.85,4731.97,4766.2,4619.15
2019-08-05 14:30:00+00:00,45303.0,2695.0,,,,,,
2019-08-05 15:00:00+00:00,45577.0,2688.0,3100.86,3019.86,3106.17,3995.11,3938.68,3849.43
2019-08-05 15:30:00+00:00,46256.0,2801.0,,,,,,
2019-08-05 16:00:00+00:00,46643.0,2870.0,2769.06,2652.92,2756.29,2884.05,2872.78,2806.02
2019-08-05 16:30:00+00:00,47481.0,2990.0,,,,,,
2019-08-05 17:00:00+00:00,47450.0,2970.0,2437.07,2286.95,2408.1,1593.13,1576.66,1577.67
2019-08-05 17:30:00+00:00,47509.0,2955.0,,,,,,
2019-08-05 18:00:00+00:00,47374.0,2934.0,2105.1,1922.21,2064.63,529.27,518.21,521.58
2019-08-05 18:30:00+00:00,47189.0,2913.0,,,,,,
2019-08-05 19:00:00+00:00,47183.0,2866.0,1807.23,1651.59,1781.14,15.89,16.23,16.75
2019-08-05 19:30:00+00:00,47579.0,2888.0,,,,,,
2019-08-05 20:00:00+00:00,46575.0,2874.0,1509.72,1381.54,1497.86,0.0,0.0,0.0
2019-08-05 20:30:00+00:00,46919.0,2881.0,,,,,,
2019-08-05 21:00:00+00:00,45787.0,2694.0,1213.24,1112.54,1216.61,0.0,0.0,0.0
2019-08-05 21:30:00+00:00,45544.0,2706.0,,,,,,
2019-08-05 22:00:00+00:00,43936.0,2782.0,1144.0,,1349.28,0.0,,0.0
2019-08-05 22:30:00+00:00,42303.0,2635.0,,,,,,
2019-08-05 23:00:00+00:00,42344.0,2605.0,1022.64,,1192.94,0.0,,0.0
2019-08-05 23:30:00+00:00,41888.0,2584.0,,,,,,
2019-08-06 00:00:00+00:00,41268.0,2565.0,902.89,,1039.26,0.0,,0.0
2019-08-06 00:30:00+00:00,40563.0,2551.0,,,,,,
2019-08-06 01:00:00+00:00,40246.0,2545.0,820.1,,931.35,0.0,,0.0
2019-08-06 01:30:00+00:00,39991.0,2514.0,,,,,,
2019-08-06 02:00:00+00:00,40540.0,2515.0,737.48,,824.9,0.0,,0.0
2019-08-06 02:30:00+00:00,40541.0,2515.0,,,,,,
2019-08-06 03:00:00+00:00,40906.0,2516.0,656.01,,721.4,0.0,,0.0
2019-08-06 03:30:00+00:00,41775.0,2556.0,,,,,,
2019-08-06 04:00:00+00:00,43060.0,2567.0,691.51,,703.73,0.0,,0.0
2019-08-06 04:30:00+00:00,43320.0,2723.0,,,,,,
2019-08-06 05:00:00+00:00,44035.0,2829.0,728.96,765.2,765.2,83.75,91.19,91.19
2019-08-06 05:30:00+00:00,44637.0,2850.0,,,,,,
2019-08-06 06:00:00+00:00,44606.0,2879.0,766.42,728.74,728.74,731.23,781.32,781.32
2019-08-06 06:30:00+00:00,44959.0,3028.0,,,,,,
2019-08-06 07:00:00+00:00,44905.0,3117.0,819.46,750.35,750.35,1834.96,1935.83,1935.83
2019-08-06 07:30:00+00:00,44873.0,3145.0,,,,,,
2019-08-06 08:00:00+00:00,44902.0,3205.0,873.59,772.96,707.07,3066.0,3211.34,3111.45
2019-08-06 08:30:00+00:00,44965.0,3244.0,,,,,,
2019-08-06 09:00:00+00:00,44773.0,3255.0,928.58,796.51,691.44,4144.41,4104.58,4065.85
2019-08-06 09:30:00+00:00,44655.0,3287.0,,,,,,
2019-08-06 10:00:00+00:00,44477.0,3120.0,1259.99,973.4,865.12,4720.38,4696.44,4584.76
2019-08-06 10:30:00+00:00,44634.0,3137.0,,,,,,
2019-08-06 11:00:00+00:00,44719.0,3151.0,1591.48,1150.66,1043.73,5070.33,4943.28,4774.9
2019-08-06 11:30:00+00:00,44515.0,3011.0,,,,,,
2019-08-06 12:00:00+00:00,44928.0,2933.0,1923.13,1326.51,1225.32,5091.07,4905.9,4786.45
2019-08-06 12:30:00+00:00,45008.0,2914.0,,,,,,
2019-08-06 13:00:00+00:00,45273.0,2913.0,2213.99,1380.14,1358.92,4850.44,4459.03,4591.2
2019-08-06 13:30:00+00:00,45284.0,2939.0,,,,,,
2019-08-06 14:00:00+00:00,45612.0,3050.0,2505.28,1434.07,1494.45,4258.84,3946.28,4160.83
2019-08-06 14:30:00+00:00,45689.0,3066.0,,,,,,
2019-08-06 15:00:00+00:00,45472.0,3147.0,2796.59,1488.86,1630.06,3465.67,3258.41,3479.45
2019-08-06 15:30:00+00:00,45876.0,3145.0,,,,,,
2019-08-06 16:00:00+00:00,46274.0,3411.0,2423.64,1397.72,1525.55,2388.39,2323.64,2465.27
2019-08-06 16:30:00+00:00,47288.0,3451.0,,,,,,
2019-08-06 17:00:00+00:00,47555.0,3413.0,2050.5,1306.56,1421.2,1232.09,1242.72,1327.02
2019-08-06 17:30:00+00:00,47693.0,3380.0,,,,,,
2019-08-06 18:00:00+00:00,47712.0,3373.0,1677.46,1216.27,1317.57,379.26,385.65,425.33
2019-08-06 18:30:00+00:00,47193.0,3352.0,,,,,,
2019-08-06 19:00:00+00:00,47143.0,3311.0,1460.92,1106.56,1192.81,9.29,9.53,10.09
2019-08-06 19:30:00+00:00,47435.0,3298.0,,,,,,
2019-08-06 20:00:00+00:00,46954.0,3282.0,1244.76,997.28,1068.24,0.0,0.0,0.0
2019-08-06 20:30:00+00:00,47865.0,3279.0,,,,,,
2019-08-06 21:00:00+00:00,46347.0,3061.0,1028.43,887.77,944.05,0.0,0.0,0.0
2019-08-06 21:30:00+00:00,45807.0,3040.0,,,,,,
2019-08-06 22:00:00+00:00,45103.0,3025.0,906.88,,1057.61,0.0,,0.0
2019-08-06 22:30:00+00:00,43911.0,2897.0,,,,,,
2019-08-06 23:00:00+00:00,43455.0,2877.0,984.56,,1055.63,0.0,,0.0
2019-08-06 23:30:00+00:00,43056.0,2874.0,,,,,,
2019-08-07 00:00:00+00:00,42088.0,2875.0,1063.7,,1054.66,0.0,,0.0
2019-08-07 00:30:00+00:00,41101.0,2858.0,,,,,,
2019-08-07 01:00:00+00:00,40145.0,2844.0,993.63,,1011.38,0.0,,0.0
2019-08-07 01:30:00+00:00,40321.0,2820.0,,,,,,
2019-08-07 02:00:00+00:00,39769.0,2811.0,924.42,,969.03,0.0,,0.0
2019-08-07 02:30:00+00:00,40520.0,2800.0,,,,,,
2019-08-07 03:00:00+00:00,41118.0,2795.0,856.1,,928.88,0.0,,0.0
2019-08-07 03:30:00+00:00,41387.0,2792.0,,,,,,
2019-08-07 04:00:00+00:00,43599.0,2795.0,922.11,,931.29,0.0,,0.0
2019-08-07 04:30:00+00:00,44030.0,2895.0,,,,,,
2019-08-07 05:00:00+00:00,44926.0,2971.0,989.82,1049.49,1049.49,52.17,47.45,47.45
2019-08-07 05:30:00+00:00,45215.0,3018.0,,,,,,
2019-08-07 06:00:00+00:00,44795.0,3044.0,1057.89,993.3,993.3,478.57,479.54,479.54
2019-08-07 06:30:00+00:00,45156.0,3207.0,,,,,,
2019-08-07 07:00:00+00:00,45224.0,3262.0,1132.52,1057.99,1057.99,1301.01,1221.48,1221.48
2019-08-07 07:30:00+00:00,45350.0,3321.0,,,,,,
2019-08-07 08:00:00+00:00,45506.0,3361.0,1207.17,1126.79,1288.03,2250.48,2036.05,2173.3
2019-08-07 08:30:00+00:00,45536.0,3397.0,,,,,,
2019-08-07 09:00:00+00:00,45589.0,3398.0,1282.4,1199.88,1412.47,3160.17,2782.49,3037.29
2019-08-07 09:30:00+00:00,45385.0,3399.0,,,,,,
2019-08-07 10:00:00+00:00,45152.0,3398.0,1517.82,1402.96,1514.25,3683.42,3451.82,3630.98
2019-08-07 10:30:00+00:00,45069.0,3406.0,,,,,,
2019-08-07 11:00:00+00:00,44677.0,3312.0,1753.42,1609.93,1620.85,3951.85,3996.32,4015.59
2019-08-07 11:30:00+00:00,43888.0,3320.0,,,,,,
2019-08-07 12:00:00+00:00,43856.0,3316.0,1989.05,1817.46,1731.25,4113.48,4329.34,4032.73
2019-08-07 12:30:00+00:00,43739.0,3138.0,,,,,,
2019-08-07 13:00:00+00:00,43421.0,3144.0,2202.13,2033.74,2015.41,4207.62,4406.49,4182.3
2019-08-07 13:30:00+00:00,43402.0,3146.0,,,,,,
2019-08-07 14:00:00+00:00,43414.0,3145.0,2415.55,2251.39,2301.22,3971.01,4220.44,3997.17
2019-08-07 14:30:00+00:00,43435.0,3149.0,,,,,,
2019-08-07 15:00:00+00:00,43695.0,3242.0,2628.95,2469.66,2587.42,3459.55,3683.06,3516.14
2019-08-07 15:30:00+00:00,43905.0,3243.0,,,,,,
2019-08-07 16:00:00+00:00,44529.0,3462.0,2444.62,2266.29,2396.98,2663.45,2745.09,2679.22
2019-08-07 16:30:00+00:00,45449.0,3469.0,,,,,,
2019-08-07 17:00:00+00:00,45587.0,3449.0,2260.32,2063.43,2207.65,1487.49,1528.74,1504.96
2019-08-07 17:30:00+00:00,45780.0,3408.0,,,,,,
2019-08-07 18:00:00+00:00,45648.0,3383.0,2075.99,1861.36,2018.86,487.42,479.83,480.65
2019-08-07 18:30:00+00:00,45355.0,3346.0,,,,,,
2019-08-07 19:00:00+00:00,44823.0,3323.0,1831.82,1687.85,1822.0,10.53,9.37,9.12
2019-08-07 19:30:00+00:00,45081.0,3317.0,,,,,,
2019-08-07 20:00:00+00:00,44365.0,3212.0,1587.12,1514.21,1625.81,0.0,0.0,0.0
2019-08-07 20:30:00+00:00,45339.0,3215.0,,,,,,
2019-08-07 21:00:00+00:00,44704.0,3199.0,1342.49,1340.01,1430.18,0.0,0.0,0.0
2019-08-07 21:30:00+00:00,43780.0,3158.0,,,,,,
2019-08-07 22:00:00+00:00,44719.0,3093.0,1311.38,,1410.23,0.0,,0.0
2019-08-07 22:30:00+00:00,44026.0,2959.0,,,,,,
2019-08-07 23:00:00+00:00,42723.0,2927.0,1307.99,,1414.51,0.0,,0.0
2019-08-07 23:30:00+00:00,42926.0,2902.0,,,,,,
2019-08-08 00:00:00+00:00,41539.0,2898.0,1306.13,,1422.71,0.0,,0.0
2019-08-08 00:30:00+00:00,40814.0,2898.0,,,,,,
2019-08-08 01:00:00+00:00,40897.0,2882.0,1259.4,,1324.0,0.0,,0.0
2019-08-08 01:30:00+00:00,40457.0,2880.0,,,,,,
2019-08-08 02:00:00+00:00,39602.0,2873.0,1212.34,,1229.8,0.0,,0.0
2019-08-08 02:30:00+00:00,40048.0,2879.0,,,,,,
2019-08-08 03:00:00+00:00,40776.0,2848.0,1166.6,,1138.86,0.0,,0.0
2019-08-08 03:30:00+00:00,41162.0,2855.0,,,,,,
2019-08-08 04:00:00+00:00,43554.0,2889.0,1077.93,,1034.27,0.0,,0.0
2019-08-08 04:30:00+00:00,43947.0,3021.0,,,,,,
2019-08-08 05:00:00+00:00,45274.0,3096.0,990.36,867.69,867.69,74.17,72.97,72.97
2019-08-08 05:30:00+00:00,45739.0,3265.0,,,,,,
2019-08-08 06:00:00+00:00,45970.0,3333.0,903.16,853.86,853.86,725.83,740.55,740.55
2019-08-08 06:30:00+00:00,46045.0,3363.0,,,,,,
2019-08-08 07:00:00+00:00,45610.0,3401.0,795.73,768.6,768.6,1931.99,2002.3,2002.3
2019-08-08 07:30:00+00:00,45362.0,3424.0,,,,,,
2019-08-08 08:00:00+00:00,45291.0,3457.0,688.23,687.79,634.2,3366.94,3450.18,3473.39
2019-08-08 08:30:00+00:00,45012.0,3482.0,,,,,,
2019-08-08 09:00:00+00:00,44916.0,3405.0,582.94,611.36,545.78,4504.22,4568.66,4608.45
2019-08-08 09:30:00+00:00,44854.0,3423.0,,,,,,
2019-08-08 10:00:00+00:00,44684.0,3414.0,688.2,733.9,643.71,5318.69,5268.77,5345.32
2019-08-08 10:30:00+00:00,44732.0,3415.0,,,,,,
2019-08-08 11:00:00+00:00,44467.0,3313.0,794.26,860.63,751.46,5752.68,5502.58,5663.91
2019-08-08 11:30:00+00:00,44287.0,3314.0,,,,,,
2019-08-08 12:00:00+00:00,44162.0,3344.0,900.97,988.1,862.44,5772.08,5539.96,5692.0
2019-08-08 12:30:00+00:00,44162.0,3334.0,,,,,,
2019-08-08 13:00:00+00:00,44380.0,3316.0,945.68,999.29,869.28,5494.4,5278.17,5473.25
2019-08-08 13:30:00+00:00,44450.0,3321.0,,,,,,
2019-08-08 14:00:00+00:00,44566.0,3434.0,990.51,1012.24,878.96,4937.74,4840.5,4860.67
2019-08-08 14:30:00+00:00,44765.0,3444.0,,,,,,
2019-08-08 15:00:00+00:00,45102.0,3415.0,1035.45,1026.81,889.58,4120.75,3984.39,4024.86
2019-08-08 15:30:00+00:00,45675.0,3404.0,,,,,,
2019-08-08 16:00:00+00:00,46355.0,3571.0,951.27,990.72,893.0,2924.42,2849.13,2878.57
2019-08-08 16:30:00+00:00,47234.0,3557.0,,,,,,
2019-08-08 17:00:00+00:00,47370.0,3525.0,867.9,954.82,898.42,1553.84,1519.88,1555.82
2019-08-08 17:30:00+00:00,47278.0,3505.0,,,,,,
2019-08-08 18:00:00+00:00,47192.0,3488.0,784.97,919.97,904.35,485.18,463.47,489.68
2019-08-08 18:30:00+00:00,46873.0,3480.0,,,,,,
2019-08-08 19:00:00+00:00,46909.0,3428.0,1210.96,1432.79,1377.08,6.39,6.11,6.67
2019-08-08 19:30:00+00:00,46846.0,3445.0,,,,,,
2019-08-08 20:00:00+00:00,46174.0,3387.0,1637.42,1946.22,1850.64,0.0,0.0,0.0
2019-08-08 20:30:00+00:00,47295.0,3395.0,,,,,,
2019-08-08 21:00:00+00:00,46896.0,3386.0,2063.97,2459.41,2324.8,0.0,0.0,0.0
2019-08-08 21:30:00+00:00,45600.0,3288.0,,,,,,
2019-08-09 22:00:00+00:00,39734.0,3155.0,7900.72,,7997.88,0.0,,0.0
2019-08-09 22:30:00+00:00,37490.0,3127.0,,,,,,
2019-08-09 23:00:00+00:00,35616.0,2994.0,8206.19,,8319.04,0.0,,0.0
2019-08-09 23:30:00+00:00,34263.0,2968.0,,,,,,
2019-08-10 00:00:00+00:00,32390.0,2929.0,8509.95,,8642.37,0.0,,0.0
2019-08-10 00:30:00+00:00,31414.0,2914.0,,,,,,
2019-08-10 01:00:00+00:00,30083.0,2894.0,8599.57,,8658.91,0.0,,0.0
2019-08-10 01:30:00+00:00,30175.0,2741.0,,,,,,
2019-08-10 02:00:00+00:00,29308.0,2753.0,8688.94,,8676.01,0.0,,0.0
2019-08-10 02:30:00+00:00,29253.0,2752.0,,,,,,
2019-08-10 03:00:00+00:00,29191.0,2757.0,8779.69,,8693.39,0.0,,0.0
2019-08-10 03:30:00+00:00,29217.0,2784.0,,,,,,
2019-08-10 04:00:00+00:00,29491.0,2956.0,8794.81,,8678.39,0.0,,0.0
2019-08-10 04:30:00+00:00,29529.0,2960.0,,,,,,
2019-08-10 05:00:00+00:00,29694.0,2968.0,8809.58,8511.98,8511.98,50.35,52.09,52.09
2019-08-10 05:30:00+00:00,29802.0,2977.0,,,,,,
2019-08-10 06:00:00+00:00,30527.0,3015.0,8822.76,8461.17,8461.17,610.3,663.37,663.37
2019-08-10 06:30:00+00:00,30888.0,3030.0,,,,,,
2019-08-10 07:00:00+00:00,31642.0,3017.0,9032.08,8587.87,8587.87,1665.63,1788.2,1788.2
2019-08-10 07:30:00+00:00,31450.0,3046.0,,,,,,
2019-08-10 08:00:00+00:00,30611.0,2992.0,9241.35,8715.12,8479.86,2916.84,3047.07,2999.88
2019-08-10 08:30:00+00:00,30553.0,3010.0,,,,,,
2019-08-10 09:00:00+00:00,29536.0,2996.0,9451.65,8842.47,8518.67,3957.78,4000.08,4089.81
2019-08-10 09:30:00+00:00,29713.0,3002.0,,,,,,
2019-08-10 10:00:00+00:00,29866.0,2977.0,9541.65,8977.64,8688.25,4610.62,4774.39,4735.44
2019-08-10 10:30:00+00:00,29820.0,2967.0,,,,,,
2019-08-10 11:00:00+00:00,29241.0,2965.0,9630.74,9114.01,8861.1,5066.63,5173.13,5142.74
2019-08-10 11:30:00+00:00,28314.0,2958.0,,,,,,
2019-08-10 12:00:00+00:00,27724.0,2814.0,9718.99,9249.33,9044.17,5144.93,5344.62,5214.86
2019-08-10 12:30:00+00:00,27312.0,2800.0,,,,,,
2019-08-10 13:00:00+00:00,27004.0,2784.0,9434.98,9012.65,8862.38,4972.3,5151.74,5043.26
2019-08-10 13:30:00+00:00,27011.0,2786.0,,,,,,
2019-08-10 14:00:00+00:00,27186.0,2795.0,9152.94,8776.04,8685.62,4588.16,4598.0,4617.01
2019-08-10 14:30:00+00:00,28148.0,2788.0,,,,,,
2019-08-10 15:00:00+00:00,29348.0,2908.0,8873.22,8539.58,8508.74,3827.49,3808.38,3882.67
2019-08-10 15:30:00+00:00,29506.0,2878.0,,,,,,
2019-08-10 16:00:00+00:00,34313.0,2898.0,8020.56,7880.88,7832.63,2843.43,2700.93,2853.25
2019-08-10 16:30:00+00:00,35385.0,3035.0,,,,,,
2019-08-10 17:00:00+00:00,37118.0,3046.0,7164.88,7222.39,7159.05,1528.44,1444.56,1521.32
2019-08-10 17:30:00+00:00,37753.0,3066.0,,,,,,
2019-08-10 18:00:00+00:00,38004.0,3042.0,6308.55,6564.17,6485.31,469.78,438.44,459.95
2019-08-10 18:30:00+00:00,38292.0,3030.0,,,,,,
2019-08-10 19:00:00+00:00,38024.0,2966.0,5437.43,5527.08,5522.6,5.4,5.32,5.71
2019-08-10 19:30:00+00:00,38334.0,2935.0,,,,,,
2019-08-10 20:00:00+00:00,38065.0,2924.0,4564.36,4489.34,4560.3,0.0,0.0,0.0
2019-08-10 20:30:00+00:00,39399.0,2938.0,,,,,,
2019-08-10 21:00:00+00:00,38325.0,2900.0,3691.09,3452.72,3598.87,0.0,0.0,0.0
2019-08-10 21:30:00+00:00,37776.0,2885.0,,,,,,
2019-08-10 22:00:00+00:00,37103.0,3299.0,3052.37,,3195.25,0.0,,0.0
2019-08-10 22:30:00+00:00,36192.0,3246.0,,,,,,
2019-08-10 23:00:00+00:00,34994.0,3232.0,2716.84,,2842.83,0.0,,0.0
2019-08-10 23:30:00+00:00,34831.0,3131.0,,,,,,
2019-08-11 00:00:00+00:00,33921.0,3113.0,2382.81,,2498.37,0.0,,0.0
2019-08-11 00:30:00+00:00,33111.0,3099.0,,,,,,
2019-08-11 01:00:00+00:00,32658.0,3072.0,2175.09,,2298.4,0.0,,0.0
2019-08-11 01:30:00+00:00,32399.0,3052.0,,,,,,
2019-08-11 02:00:00+00:00,32249.0,3037.0,1968.78,,2103.81,0.0,,0.0
2019-08-11 02:30:00+00:00,32278.0,3036.0,,,,,,
2019-08-11 03:00:00+00:00,32645.0,3023.0,1764.71,,1913.31,0.0,,0.0
2019-08-11 03:30:00+00:00,32726.0,3018.0,,,,,,
2019-08-11 04:00:00+00:00,32569.0,2995.0,1624.54,,1770.13,0.0,,0.0
2019-08-11 04:30:00+00:00,32444.0,2869.0,,,,,,
2019-08-11 05:00:00+00:00,32508.0,2860.0,1486.08,1822.16,1822.16,58.26,57.98,57.98
2019-08-11 05:30:00+00:00,32649.0,2867.0,,,,,,
2019-08-11 06:00:00+00:00,33682.0,2919.0,1348.87,1618.96,1618.96,665.31,661.75,661.75
2019-08-11 06:30:00+00:00,33660.0,2933.0,,,,,,
2019-08-11 07:00:00+00:00,33362.0,2945.0,1306.81,1505.44,1505.44,1753.38,1741.18,1741.18
2019-08-11 07:30:00+00:00,33308.0,2970.0,,,,,,
2019-08-11 08:00:00+00:00,32686.0,2989.0,1265.95,1408.82,1549.6,3001.74,2918.43,2804.01
2019-08-11 08:30:00+00:00,32656.0,3110.0,,,,,,
2019-08-11 09:00:00+00:00,33033.0,3129.0,1227.9,1321.91,1448.29,3960.73,3903.38,3569.55
2019-08-11 09:30:00+00:00,32946.0,3159.0,,,,,,
2019-08-11 10:00:00+00:00,33489.0,3138.0,1430.89,1546.31,1553.54,4424.41,4416.22,4046.52
2019-08-11 10:30:00+00:00,33524.0,3127.0,,,,,,
2019-08-11 11:00:00+00:00,32823.0,3111.0,1635.14,1779.87,1674.31,4551.01,4518.67,4385.58
2019-08-11 11:30:00+00:00,31333.0,3120.0,,,,,,
2019-08-11 12:00:00+00:00,30685.0,3014.0,1840.49,2015.1,1799.6,4361.09,4406.33,4298.46
2019-08-11 12:30:00+00:00,30256.0,2957.0,,,,,,
2019-08-11 13:00:00+00:00,30224.0,2928.0,2002.55,2276.12,2093.59,4099.79,4006.76,4000.79
2019-08-11 13:30:00+00:00,30100.0,2935.0,,,,,,
2019-08-11 14:00:00+00:00,32493.0,3060.0,2164.91,2540.06,2391.02,3617.26,3574.86,3441.78
2019-08-11 14:30:00+00:00,33614.0,3060.0,,,,,,
2019-08-11 15:00:00+00:00,36994.0,3039.0,2327.49,2805.67,2689.15,2934.86,2948.94,2945.38
